audio_id,trip_id,timestamp,elapsed_seconds,audio_level_db,audio_classification,sustained_duration_sec,audio_severity_score,audio_db_norm,audio_db_log,audio_rolling_mean,audio_rolling_max,audio_rolling_std,is_noise_spike,is_argument_signal,is_sustained_noise,audio_score,sustained_penalty,audio_score_adjusted,audio_above_baseline
AUD297,TRIP038,2024-02-06 08:51:00,1500,55,quiet,0,0,0.2777777777777778,1.7403626894942439,57.333333333333336,59.0,2.0816659994661335,0,0,0,0.16666666666666666,0.0,0.16666666666666666,0
AUD298,TRIP039,2024-02-06 09:33:00,0,50,quiet,0,0,0.2222222222222222,1.6989700043360187,50.0,50.0,0.0,0,0,0,0.13333333333333333,0.0,0.13333333333333333,0
AUD299,TRIP039,2024-02-06 09:39:00,360,57,conversation,0,2,0.3,1.7558748556724915,53.5,57.0,4.949747468305833,0,0,0,0.34,0.0,0.34,0
AUD300,TRIP039,2024-02-06 09:45:00,720,59,normal,0,1,0.32222222222222224,1.7708520116421442,55.333333333333336,59.0,4.725815626252608,0,0,0,0.2733333333333333,0.0,0.2733333333333333,0
AUD301,TRIP039,2024-02-06 09:51:00,1080,56,normal,0,1,0.28888888888888886,1.7481880270062005,57.333333333333336,59.0,1.5275252316519428,0,0,0,0.2533333333333333,0.0,0.2533333333333333,0
AUD302,TRIP039,2024-02-06 09:57:00,1440,60,normal,0,1,0.3333333333333333,1.7781512503836436,58.333333333333336,60.0,2.081665999466129,0,0,0,0.28,0.0,0.28,0
AUD303,TRIP039,2024-02-06 10:03:00,1800,65,normal,0,1,0.3888888888888889,1.8129133566428555,60.333333333333336,65.0,4.509249752822892,0,0,0,0.31333333333333335,0.0,0.31333333333333335,1
AUD304,TRIP039,2024-02-06 10:09:00,2160,54,quiet,0,0,0.26666666666666666,1.7323937598229686,59.666666666666664,65.0,5.5075705472860985,0,0,0,0.16,0.0,0.16,0
AUD305,TRIP040,2024-02-06 10:40:00,0,53,quiet,0,0,0.25555555555555554,1.724275869600789,53.0,53.0,0.0,0,0,0,0.15333333333333332,0.0,0.15333333333333332,0
AUD306,TRIP040,2024-02-06 10:45:10,310,62,normal,0,1,0.35555555555555557,1.792391689498254,57.5,62.0,6.363961030678928,0,0,0,0.29333333333333333,0.0,0.29333333333333333,0
AUD307,TRIP040,2024-02-06 10:50:20,620,63,conversation,0,2,0.36666666666666664,1.7993405494535817,59.333333333333336,63.0,5.507570547286101,0,0,0,0.38,0.0,0.38,0
AUD308,TRIP040,2024-02-06 10:55:30,930,58,normal,0,1,0.3111111111111111,1.7634279935629373,61.0,63.0,2.645751311064588,0,0,0,0.2666666666666667,0.0,0.2666666666666667,0
AUD309,TRIP040,2024-02-06 11:00:40,1240,66,normal,0,1,0.4,1.8195439355418688,62.333333333333336,66.0,4.041451884327378,0,0,0,0.32,0.0,0.32,0
AUD310,TRIP040,2024-02-06 11:05:50,1550,55,conversation,0,2,0.2777777777777778,1.7403626894942439,59.666666666666664,66.0,5.686240703077325,0,0,0,0.32666666666666666,0.0,0.32666666666666666,0
AUD311,TRIP040,2024-02-06 11:11:00,1860,46,quiet,0,0,0.17777777777777778,1.662757831681574,55.666666666666664,66.0,10.01665280087781,0,0,0,0.10666666666666667,0.0,0.10666666666666667,0
AUD312,TRIP041,2024-02-06 11:47:00,0,48,quiet,0,0,0.2,1.6812412373755872,48.0,48.0,0.0,0,0,0,0.12,0.0,0.12,0
AUD313,TRIP041,2024-02-06 11:58:46,706,56,normal,0,1,0.28888888888888886,1.7481880270062005,52.0,56.0,5.656854249492381,0,0,0,0.2533333333333333,0.0,0.2533333333333333,0
AUD314,TRIP041,2024-02-06 12:00:46,826,87,very_loud,135,4,0.6333333333333333,1.9395192526186185,63.666666666666664,87.0,20.5993527406405,1,1,1,0.7,0.45,0.7945,1
AUD315,TRIP041,2024-02-06 12:01:46,886,76,conversation,0,2,0.5111111111111111,1.8808135922807914,73.0,87.0,15.716233645501713,0,0,0,0.4666666666666667,0.0,0.4666666666666667,0
AUD316,TRIP041,2024-02-06 12:14:00,1620,53,quiet,0,0,0.25555555555555554,1.724275869600789,72.0,87.0,17.349351572897476,0,0,0,0.15333333333333332,0.0,0.15333333333333332,0
AUD317,TRIP042,2024-02-06 12:54:00,0,49,quiet,0,0,0.2111111111111111,1.6901960800285136,49.0,49.0,0.0,0,0,0,0.12666666666666665,0.0,0.12666666666666665,0
AUD318,TRIP042,2024-02-06 12:58:49,289,60,normal,0,1,0.3333333333333333,1.7781512503836436,54.5,60.0,7.7781745930520225,0,0,0,0.28,0.0,0.28,0
AUD319,TRIP042,2024-02-06 13:00:49,409,58,normal,115,1,0.3111111111111111,1.7634279935629373,55.666666666666664,60.0,5.8594652770823155,0,0,1,0.2666666666666667,0.38333333333333336,0.2973333333333334,0
AUD320,TRIP042,2024-02-06 13:20:00,1560,55,quiet,0,0,0.2777777777777778,1.7403626894942439,57.666666666666664,60.0,2.516611478423585,0,0,0,0.16666666666666666,0.0,0.16666666666666666,0
AUD321,TRIP043,2024-02-06 13:01:00,0,49,quiet,0,0,0.2111111111111111,1.6901960800285136,49.0,49.0,0.0,0,0,0,0.12666666666666665,0.0,0.12666666666666665,0
AUD322,TRIP043,2024-02-06 13:04:00,180,58,normal,0,1,0.3111111111111111,1.7634279935629373,53.5,58.0,6.363961030678928,0,0,0,0.2666666666666667,0.0,0.2666666666666667,0
AUD323,TRIP043,2024-02-06 13:07:00,360,59,conversation,0,2,0.32222222222222224,1.7708520116421442,55.333333333333336,59.0,5.507570547286101,0,0,0,0.3533333333333334,0.0,0.3533333333333334,0
AUD324,TRIP043,2024-02-06 13:10:00,540,54,normal,0,1,0.26666666666666666,1.7323937598229686,57.0,59.0,2.645751311064588,0,0,0,0.24000000000000002,0.0,0.24000000000000002,0
AUD325,TRIP043,2024-02-06 13:13:00,720,64,normal,0,1,0.37777777777777777,1.806179973983887,59.0,64.0,4.999999999999998,0,0,0,0.30666666666666664,0.0,0.30666666666666664,0
AUD326,TRIP043,2024-02-06 13:16:00,900,61,conversation,0,2,0.34444444444444444,1.7853298350107671,59.666666666666664,64.0,5.131601439446883,0,0,0,0.3666666666666667,0.0,0.3666666666666667,0
AUD327,TRIP043,2024-02-06 13:19:00,1080,51,quiet,0,0,0.23333333333333334,1.7075701760979363,58.666666666666664,64.0,6.806859285554045,0,0,0,0.13999999999999999,0.0,0.13999999999999999,0
AUD328,TRIP044,2024-02-06 14:08:00,0,53,quiet,0,0,0.25555555555555554,1.724275869600789,53.0,53.0,0.0,0,0,0,0.15333333333333332,0.0,0.15333333333333332,0
AUD329,TRIP044,2024-02-06 14:10:33,153,66,normal,0,1,0.4,1.8195439355418688,59.5,66.0,9.192388155425117,0,0,0,0.32,0.0,0.32,0
AUD330,TRIP044,2024-02-06 14:12:33,273,82,very_loud,60,4,0.5777777777777777,1.9138138523837167,67.0,82.0,14.52583904633395,0,1,1,0.6666666666666667,0.2,0.7066666666666668,1
AUD331,TRIP044,2024-02-06 14:13:33,333,64,conversation,0,2,0.37777777777777777,1.806179973983887,70.66666666666667,82.0,9.865765724632496,0,0,0,0.3866666666666667,0.0,0.3866666666666667,0
AUD332,TRIP044,2024-02-06 14:32:00,1440,52,quiet,0,0,0.24444444444444444,1.7160033436347992,66.0,82.0,15.0996688705415,0,0,0,0.14666666666666667,0.0,0.14666666666666667,0
AUD333,TRIP045,2024-02-06 15:15:00,0,53,quiet,0,0,0.25555555555555554,1.724275869600789,53.0,53.0,0.0,0,0,0,0.15333333333333332,0.0,0.15333333333333332,0
AUD334,TRIP045,2024-02-06 15:28:10,790,65,normal,0,1,0.3888888888888889,1.8129133566428555,59.0,65.0,8.48528137423857,0,0,0,0.31333333333333335,0.0,0.31333333333333335,0
AUD335,TRIP045,2024-02-06 15:30:10,910,76,loud,35,3,0.5111111111111111,1.8808135922807914,64.66666666666667,76.0,11.503622617824929,0,0,0,0.5466666666666666,0.11666666666666667,0.5658,0
AUD336,TRIP045,2024-02-06 15:31:10,970,63,normal,0,1,0.36666666666666664,1.7993405494535817,68.0,76.0,6.999999999999994,0,0,0,0.3,0.0,0.3,0
AUD337,TRIP045,2024-02-06 15:52:00,2220,49,quiet,0,0,0.2111111111111111,1.6901960800285136,62.666666666666664,76.0,13.503086067019392,0,0,0,0.12666666666666665,0.0,0.12666666666666665,0
AUD338,TRIP046,2024-02-06 16:22:00,0,52,quiet,0,0,0.24444444444444444,1.7160033436347992,52.0,52.0,0.0,0,0,0,0.14666666666666667,0.0,0.14666666666666667,0
AUD339,TRIP046,2024-02-06 16:29:56,476,59,normal,0,1,0.32222222222222224,1.7708520116421442,55.5,59.0,4.949747468305833,0,0,0,0.2733333333333333,0.0,0.2733333333333333,0
AUD340,TRIP046,2024-02-06 16:31:56,596,56,normal,0,1,0.28888888888888886,1.7481880270062005,55.666666666666664,59.0,3.5118845842842465,0,0,0,0.2533333333333333,0.0,0.2533333333333333,0
AUD341,TRIP046,2024-02-06 16:41:00,1140,56,quiet,0,0,0.28888888888888886,1.7481880270062005,57.0,59.0,1.7320508075688794,0,0,0,0.1733333333333333,0.0,0.1733333333333333,0
AUD342,TRIP047,2024-02-06 17:29:00,0,50,quiet,0,0,0.2222222222222222,1.6989700043360187,50.0,50.0,0.0,0,0,0,0.13333333333333333,0.0,0.13333333333333333,0
AUD343,TRIP047,2024-02-06 17:43:05,845,64,normal,0,1,0.37777777777777777,1.806179973983887,57.0,64.0,9.899494936611665,0,0,0,0.30666666666666664,0.0,0.30666666666666664,0
AUD344,TRIP047,2024-02-06 17:45:05,965,55,normal,0,1,0.2777777777777778,1.7403626894942439,56.333333333333336,64.0,7.094598884597588,0,0,0,0.24666666666666667,0.0,0.24666666666666667,0
AUD345,TRIP047,2024-02-06 17:56:00,1620,55,quiet,0,0,0.2777777777777778,1.7403626894942439,58.0,64.0,5.196152422706631,0,0,0,0.16666666666666666,0.0,0.16666666666666666,0
AUD346,TRIP048,2024-02-06 06:36:00,0,54,quiet,0,0,0.26666666666666666,1.7323937598229686,54.0,54.0,0.0,0,0,0,0.16,0.0,0.16,0
AUD347,TRIP048,2024-02-06 06:41:51,351,60,normal,0,1,0.3333333333333333,1.7781512503836436,57.0,60.0,4.242640687119285,0,0,0,0.28,0.0,0.28,0
AUD348,TRIP048,2024-02-06 06:43:51,471,76,loud,136,3,0.5111111111111111,1.8808135922807914,63.333333333333336,76.0,11.372481406154654,0,0,1,0.5466666666666666,0.4533333333333333,0.6210133333333332,1
AUD349,TRIP048,2024-02-06 06:44:51,531,62,normal,0,1,0.35555555555555557,1.792391689498254,66.0,76.0,8.717797887081346,0,0,0,0.29333333333333333,0.0,0.29333333333333333,0
AUD350,TRIP048,2024-02-06 07:14:00,2280,55,quiet,0,0,0.2777777777777778,1.7403626894942439,64.33333333333333,76.0,10.692676621563624,0,0,0,0.16666666666666666,0.0,0.16666666666666666,0
AUD351,TRIP049,2024-02-06 07:43:00,0,54,quiet,0,0,0.26666666666666666,1.7323937598229686,54.0,54.0,0.0,0,0,0,0.16,0.0,0.16,0
AUD352,TRIP049,2024-02-06 07:43:30,30,64,normal,0,1,0.37777777777777777,1.806179973983887,59.0,64.0,7.0710678118654755,0,0,0,0.30666666666666664,0.0,0.30666666666666664,0
AUD353,TRIP049,2024-02-06 07:44:08,68,59,normal,118,1,0.32222222222222224,1.7708520116421442,59.0,64.0,5.0,0,0,1,0.2733333333333333,0.3933333333333333,0.3055866666666666,0
AUD354,TRIP049,2024-02-06 07:50:32,452,78,loud,64,3,0.5333333333333333,1.8920946026904804,67.0,78.0,9.848857801796104,0,0,1,0.56,0.21333333333333335,0.59584,1
AUD355,TRIP049,2024-02-06 08:06:00,1380,53,quiet,0,0,0.25555555555555554,1.724275869600789,63.333333333333336,78.0,13.051181300301263,0,0,0,0.15333333333333332,0.0,0.15333333333333332,0
AUD356,TRIP050,2024-02-06 08:50:00,0,55,quiet,0,0,0.2777777777777778,1.7403626894942439,55.0,55.0,0.0,0,0,0,0.16666666666666666,0.0,0.16666666666666666,0
AUD357,TRIP050,2024-02-06 08:50:46,46,66,normal,0,1,0.4,1.8195439355418688,60.5,66.0,7.7781745930520225,0,0,0,0.32,0.0,0.32,0
AUD358,TRIP050,2024-02-06 08:52:46,166,56,normal,0,1,0.28888888888888886,1.7481880270062005,59.0,66.0,6.082762530298219,0,0,0,0.2533333333333333,0.0,0.2533333333333333,0
AUD359,TRIP050,2024-02-06 09:04:32,872,75,loud,34,3,0.5,1.8750612633917,65.66666666666667,75.0,9.504384952922166,0,0,0,0.54,0.11333333333333333,0.5583600000000001,0
AUD360,TRIP050,2024-02-06 09:05:32,932,62,normal,0,1,0.35555555555555557,1.792391689498254,64.33333333333333,75.0,9.712534856222309,0,0,0,0.29333333333333333,0.0,0.29333333333333333,0
AUD361,TRIP050,2024-02-06 09:12:00,1320,55,quiet,0,0,0.2777777777777778,1.7403626894942439,64.0,75.0,10.14889156509222,0,0,0,0.16666666666666666,0.0,0.16666666666666666,0
AUD362,TRIP051,2024-02-06 09:57:00,0,51,quiet,0,0,0.23333333333333334,1.7075701760979363,51.0,51.0,0.0,0,0,0,0.13999999999999999,0.0,0.13999999999999999,0
AUD363,TRIP051,2024-02-06 10:02:30,330,68,normal,0,1,0.4222222222222222,1.8325089127062364,59.5,68.0,12.020815280171307,0,0,0,0.3333333333333333,0.0,0.3333333333333333,0
AUD364,TRIP051,2024-02-06 10:08:00,660,57,normal,0,1,0.3,1.7558748556724915,58.666666666666664,68.0,8.621678104251709,0,0,0,0.26,0.0,0.26,0
AUD365,TRIP051,2024-02-06 10:13:30,990,54,conversation,0,2,0.26666666666666666,1.7323937598229686,59.666666666666664,68.0,7.371114795831994,0,0,0,0.32000000000000006,0.0,0.32000000000000006,0
AUD366,TRIP051,2024-02-06 10:19:00,1320,61,normal,0,1,0.34444444444444444,1.7853298350107671,57.333333333333336,61.0,3.511884584284242,0,0,0,0.2866666666666667,0.0,0.2866666666666667,1
AUD367,TRIP051,2024-02-06 10:24:30,1650,56,conversation,0,2,0.28888888888888886,1.7481880270062005,57.0,61.0,3.6055512754639856,0,0,0,0.33333333333333337,0.0,0.33333333333333337,0
AUD368,TRIP051,2024-02-06 10:30:00,1980,46,quiet,0,0,0.17777777777777778,1.662757831681574,54.333333333333336,61.0,7.6376261582597325,0,0,0,0.10666666666666667,0.0,0.10666666666666667,0
AUD369,TRIP052,2024-02-06 10:04:00,0,47,quiet,0,0,0.18888888888888888,1.6720978579357175,47.0,47.0,0.0,0,0,0,0.11333333333333333,0.0,0.11333333333333333,0
AUD370,TRIP052,2024-02-06 10:07:50,230,64,normal,0,1,0.37777777777777777,1.806179973983887,55.5,64.0,12.020815280171307,0,0,0,0.30666666666666664,0.0,0.30666666666666664,0
AUD371,TRIP052,2024-02-06 10:11:40,460,55,normal,0,1,0.2777777777777778,1.7403626894942439,55.333333333333336,64.0,8.504900548115382,0,0,0,0.24666666666666667,0.0,0.24666666666666667,0
AUD372,TRIP052,2024-02-06 10:15:30,690,60,normal,0,1,0.3333333333333333,1.7781512503836436,59.666666666666664,64.0,4.5092497528228925,0,0,0,0.28,0.0,0.28,0
AUD373,TRIP052,2024-02-06 10:19:20,920,57,normal,0,1,0.3,1.7558748556724915,57.333333333333336,60.0,2.5166114784235782,0,0,0,0.26,0.0,0.26,0
AUD374,TRIP052,2024-02-06 10:23:10,1150,54,normal,0,1,0.26666666666666666,1.7323937598229686,57.0,60.0,2.999999999999995,0,0,0,0.24000000000000002,0.0,0.24000000000000002,0
AUD375,TRIP052,2024-02-06 10:27:00,1380,54,quiet,0,0,0.26666666666666666,1.7323937598229686,55.0,57.0,1.7320508075688685,0,0,0,0.16,0.0,0.16,0
AUD376,TRIP053,2024-02-06 11:11:00,0,49,quiet,0,0,0.2111111111111111,1.6901960800285136,49.0,49.0,0.0,0,0,0,0.12666666666666665,0.0,0.12666666666666665,0
AUD377,TRIP053,2024-02-06 11:16:50,350,61,normal,0,1,0.34444444444444444,1.7853298350107671,55.0,61.0,8.48528137423857,0,0,0,0.2866666666666667,0.0,0.2866666666666667,0
AUD378,TRIP053,2024-02-06 11:22:40,700,68,normal,0,1,0.4222222222222222,1.8325089127062364,59.333333333333336,68.0,9.609023536933048,0,0,0,0.3333333333333333,0.0,0.3333333333333333,0
AUD379,TRIP053,2024-02-06 11:28:30,1050,62,normal,0,1,0.35555555555555557,1.792391689498254,63.666666666666664,68.0,3.785938897200176,0,0,0,0.29333333333333333,0.0,0.29333333333333333,0
AUD380,TRIP053,2024-02-06 11:34:20,1400,65,normal,0,1,0.3888888888888889,1.8129133566428555,65.0,68.0,2.9999999999999933,0,0,0,0.31333333333333335,0.0,0.31333333333333335,0
AUD381,TRIP053,2024-02-06 11:40:10,1750,67,normal,0,1,0.4111111111111111,1.8260748027008264,64.66666666666667,67.0,2.5166114784235734,0,0,0,0.32666666666666666,0.0,0.32666666666666666,0
AUD382,TRIP053,2024-02-06 11:46:00,2100,53,quiet,0,0,0.25555555555555554,1.724275869600789,61.666666666666664,67.0,7.5718777944003595,0,0,0,0.15333333333333332,0.0,0.15333333333333332,0
AUD383,TRIP054,2024-02-06 12:18:00,0,50,quiet,0,0,0.2222222222222222,1.6989700043360187,50.0,50.0,0.0,0,0,0,0.13333333333333333,0.0,0.13333333333333333,0
AUD384,TRIP054,2024-02-06 12:18:30,30,58,normal,0,1,0.3111111111111111,1.7634279935629373,54.0,58.0,5.656854249492381,0,0,0,0.2666666666666667,0.0,0.2666666666666667,0
AUD385,TRIP054,2024-02-06 12:19:14,74,77,loud,141,3,0.5222222222222223,1.8864907251724818,61.666666666666664,77.0,13.868429375143148,0,0,1,0.5533333333333333,0.47,0.6313533333333333,1
AUD386,TRIP054,2024-02-06 12:20:14,134,62,normal,0,1,0.35555555555555557,1.792391689498254,65.66666666666667,77.0,10.016652800877816,0,0,0,0.29333333333333333,0.0,0.29333333333333333,0
AUD387,TRIP054,2024-02-06 12:21:46,226,56,normal,109,1,0.28888888888888886,1.7481880270062005,65.0,77.0,10.81665382639197,0,0,1,0.2533333333333333,0.36333333333333334,0.2809466666666666,0
AUD388,TRIP054,2024-02-06 12:35:11,1031,74,conversation,126,2,0.4888888888888889,1.8692317197309762,64.0,74.0,9.165151389911683,0,0,1,0.45333333333333337,0.42,0.5104533333333333,1
AUD390,TRIP054,2024-02-06 12:36:00,1080,52,quiet,0,0,0.24444444444444444,1.7160033436347992,60.666666666666664,74.0,11.718930554164633,0,0,0,0.14666666666666667,0.0,0.14666666666666667,0
AUD389,TRIP054,2024-02-06 12:36:11,1091,63,normal,0,1,0.36666666666666664,1.7993405494535817,63.0,74.0,11.000000000000002,0,0,0,0.3,0.0,0.3,0
AUD391,TRIP055,2024-02-06 13:25:00,0,50,quiet,0,0,0.2222222222222222,1.6989700043360187,50.0,50.0,0.0,0,0,0,0.13333333333333333,0.0,0.13333333333333333,0
AUD392,TRIP055,2024-02-06 13:39:39,879,64,normal,0,1,0.37777777777777777,1.806179973983887,57.0,64.0,9.899494936611665,0,0,0,0.30666666666666664,0.0,0.30666666666666664,0
AUD393,TRIP055,2024-02-06 13:41:39,999,58,normal,28,1,0.3111111111111111,1.7634279935629373,57.333333333333336,64.0,7.023769168568492,0,0,0,0.2666666666666667,0.09333333333333334,0.2741333333333334,0
AUD394,TRIP055,2024-02-06 13:56:00,1860,54,quiet,0,0,0.26666666666666666,1.7323937598229686,58.666666666666664,64.0,5.0332229568471645,0,0,0,0.16,0.0,0.16,0
AUD395,TRIP056,2024-02-06 14:32:00,0,50,quiet,0,0,0.2222222222222222,1.6989700043360187,50.0,50.0,0.0,0,0,0,0.13333333333333333,0.0,0.13333333333333333,0
AUD396,TRIP056,2024-02-06 14:35:40,220,62,normal,0,1,0.35555555555555557,1.792391689498254,56.0,62.0,8.48528137423857,0,0,0,0.29333333333333333,0.0,0.29333333333333333,0
AUD397,TRIP056,2024-02-06 14:39:20,440,56,normal,0,1,0.28888888888888886,1.7481880270062005,56.0,62.0,6.0,0,0,0,0.2533333333333333,0.0,0.2533333333333333,0
AUD398,TRIP056,2024-02-06 14:43:00,660,66,conversation,0,2,0.4,1.8195439355418688,61.333333333333336,66.0,5.033222956847165,0,0,0,0.4,0.0,0.4,0
AUD399,TRIP056,2024-02-06 14:46:40,880,67,conversation,0,2,0.4111111111111111,1.8260748027008264,63.0,67.0,6.082762530298219,0,0,0,0.4066666666666667,0.0,0.4066666666666667,0
AUD400,TRIP056,2024-02-06 14:50:20,1100,63,normal,0,1,0.36666666666666664,1.7993405494535817,65.33333333333333,67.0,2.081665999466129,0,0,0,0.3,0.0,0.3,0
AUD401,TRIP056,2024-02-06 14:54:00,1320,54,quiet,0,0,0.26666666666666666,1.7323937598229686,61.333333333333336,67.0,6.6583281184793925,0,0,0,0.16,0.0,0.16,0
AUD402,TRIP057,2024-02-06 15:39:00,0,51,quiet,0,0,0.23333333333333334,1.7075701760979363,51.0,51.0,0.0,0,0,0,0.13999999999999999,0.0,0.13999999999999999,0
AUD403,TRIP057,2024-02-06 15:39:30,30,65,normal,0,1,0.3888888888888889,1.8129133566428555,58.0,65.0,9.899494936611665,0,0,0,0.31333333333333335,0.0,0.31333333333333335,0
AUD404,TRIP057,2024-02-06 15:40:40,100,59,normal,118,1,0.32222222222222224,1.7708520116421442,58.333333333333336,65.0,7.023769168568492,0,0,1,0.2733333333333333,0.3933333333333333,0.3055866666666666,0
AUD405,TRIP057,2024-02-06 16:15:00,2160,55,quiet,0,0,0.2777777777777778,1.7403626894942439,59.666666666666664,65.0,5.0332229568471645,0,0,0,0.16666666666666666,0.0,0.16666666666666666,0
AUD406,TRIP058,2024-02-06 16:46:00,0,49,quiet,0,0,0.2111111111111111,1.6901960800285136,49.0,49.0,0.0,0,0,0,0.12666666666666665,0.0,0.12666666666666665,0
AUD407,TRIP058,2024-02-06 16:52:10,370,61,conversation,0,2,0.34444444444444444,1.7853298350107671,55.0,61.0,8.48528137423857,0,0,0,0.3666666666666667,0.0,0.3666666666666667,0
AUD408,TRIP058,2024-02-06 16:58:20,740,64,conversation,0,2,0.37777777777777777,1.806179973983887,58.0,64.0,7.937253933193772,0,0,0,0.3866666666666667,0.0,0.3866666666666667,0
AUD409,TRIP058,2024-02-06 17:04:30,1110,54,normal,0,1,0.26666666666666666,1.7323937598229686,59.666666666666664,64.0,5.131601439446883,0,0,0,0.24000000000000002,0.0,0.24000000000000002,0
AUD410,TRIP058,2024-02-06 17:10:40,1480,64,normal,0,1,0.37777777777777777,1.806179973983887,60.666666666666664,64.0,5.773502691896257,0,0,0,0.30666666666666664,0.0,0.30666666666666664,0
AUD411,TRIP058,2024-02-06 17:16:50,1850,62,normal,0,1,0.35555555555555557,1.792391689498254,60.0,64.0,5.2915026221291805,0,0,0,0.29333333333333333,0.0,0.29333333333333333,0
AUD412,TRIP058,2024-02-06 17:23:00,2220,49,quiet,0,0,0.2111111111111111,1.6901960800285136,58.333333333333336,64.0,8.144527815247077,0,0,0,0.12666666666666665,0.0,0.12666666666666665,0
AUD413,TRIP059,2024-02-06 17:53:00,0,53,quiet,0,0,0.25555555555555554,1.724275869600789,53.0,53.0,0.0,0,0,0,0.15333333333333332,0.0,0.15333333333333332,0
AUD414,TRIP059,2024-02-06 17:55:21,141,59,normal,0,1,0.32222222222222224,1.7708520116421442,56.0,59.0,4.242640687119285,0,0,0,0.2733333333333333,0.0,0.2733333333333333,0
AUD415,TRIP059,2024-02-06 17:57:21,261,74,conversation,32,2,0.4888888888888889,1.8692317197309762,62.0,74.0,10.816653826391969,0,0,0,0.45333333333333337,0.10666666666666667,0.46784000000000003,1
AUD416,TRIP059,2024-02-06 17:58:21,321,62,normal,0,1,0.35555555555555557,1.792391689498254,65.0,74.0,7.937253933193772,0,0,0,0.29333333333333333,0.0,0.29333333333333333,0
AUD417,TRIP059,2024-02-06 18:23:00,1800,53,quiet,0,0,0.25555555555555554,1.724275869600789,63.0,74.0,10.535653752852738,0,0,0,0.15333333333333332,0.0,0.15333333333333332,0
AUD418,TRIP060,2024-02-06 06:00:00,0,55,quiet,0,0,0.2777777777777778,1.7403626894942439,55.0,55.0,0.0,0,0,0,0.16666666666666666,0.0,0.16666666666666666,0
AUD419,TRIP060,2024-02-06 06:08:03,483,65,normal,0,1,0.3888888888888889,1.8129133566428555,60.0,65.0,7.0710678118654755,0,0,0,0.31333333333333335,0.0,0.31333333333333335,0
AUD420,TRIP060,2024-02-06 06:10:03,603,58,normal,63,1,0.3111111111111111,1.7634279935629373,59.333333333333336,65.0,5.131601439446884,0,0,1,0.2666666666666667,0.21,0.2834666666666667,0
AUD421,TRIP060,2024-02-06 06:21:00,1260,54,quiet,0,0,0.26666666666666666,1.7323937598229686,59.0,65.0,5.5677643628300215,0,0,0,0.16,0.0,0.16,0
AUD422,TRIP061,2024-02-06 07:07:00,0,52,quiet,0,0,0.24444444444444444,1.7160033436347992,52.0,52.0,0.0,0,0,0,0.14666666666666667,0.0,0.14666666666666667,0
AUD423,TRIP061,2024-02-06 07:19:30,750,57,normal,0,1,0.3,1.7558748556724915,54.5,57.0,3.5355339059327378,0,0,0,0.26,0.0,0.26,0
AUD424,TRIP061,2024-02-06 07:21:30,870,59,normal,66,1,0.32222222222222224,1.7708520116421442,56.0,59.0,3.605551275463989,0,0,1,0.2733333333333333,0.22,0.2913733333333333,0
AUD425,TRIP061,2024-02-06 07:26:00,1140,56,quiet,0,0,0.28888888888888886,1.7481880270062005,57.333333333333336,59.0,1.5275252316519474,0,0,0,0.1733333333333333,0.0,0.1733333333333333,0
AUD426,TRIP062,2024-02-06 08:14:00,0,51,quiet,0,0,0.23333333333333334,1.7075701760979363,51.0,51.0,0.0,0,0,0,0.13999999999999999,0.0,0.13999999999999999,0
AUD427,TRIP062,2024-02-06 08:19:50,350,64,normal,0,1,0.37777777777777777,1.806179973983887,57.5,64.0,9.192388155425117,0,0,0,0.30666666666666664,0.0,0.30666666666666664,0
AUD428,TRIP062,2024-02-06 08:25:40,700,59,conversation,0,2,0.32222222222222224,1.7708520116421442,58.0,64.0,6.557438524302,0,0,0,0.3533333333333334,0.0,0.3533333333333334,0
AUD429,TRIP062,2024-02-06 08:31:30,1050,58,normal,0,1,0.3111111111111111,1.7634279935629373,60.333333333333336,64.0,3.214550253664319,0,0,0,0.2666666666666667,0.0,0.2666666666666667,0
AUD430,TRIP062,2024-02-06 08:37:20,1400,55,normal,0,1,0.2777777777777778,1.7403626894942439,57.333333333333336,59.0,2.081665999466136,0,0,0,0.24666666666666667,0.0,0.24666666666666667,0
AUD431,TRIP062,2024-02-06 08:43:10,1750,68,conversation,0,2,0.4222222222222222,1.8325089127062364,60.333333333333336,68.0,6.806859285554046,0,0,0,0.41333333333333333,0.0,0.41333333333333333,1
AUD432,TRIP062,2024-02-06 08:49:00,2100,53,quiet,0,0,0.25555555555555554,1.724275869600789,58.666666666666664,68.0,8.144527815247077,0,0,0,0.15333333333333332,0.0,0.15333333333333332,0
AUD433,TRIP063,2024-02-06 09:21:00,0,53,quiet,0,0,0.25555555555555554,1.724275869600789,53.0,53.0,0.0,0,0,0,0.15333333333333332,0.0,0.15333333333333332,0
AUD434,TRIP063,2024-02-06 09:27:01,361,62,normal,0,1,0.35555555555555557,1.792391689498254,57.5,62.0,6.363961030678928,0,0,0,0.29333333333333333,0.0,0.29333333333333333,0
AUD435,TRIP063,2024-02-06 09:29:01,481,82,very_loud,60,4,0.5777777777777777,1.9138138523837167,65.66666666666667,82.0,14.843629385474877,0,1,1,0.6666666666666667,0.2,0.7066666666666668,1
AUD436,TRIP063,2024-02-06 09:30:01,541,68,conversation,0,2,0.4222222222222222,1.8325089127062364,70.66666666666667,82.0,10.263202878893765,0,0,0,0.41333333333333333,0.0,0.41333333333333333,0
