sensor_id,trip_id,timestamp,elapsed_seconds,accel_x,accel_y,accel_z,speed_kmh,gps_lat,gps_lon,accel_magnitude,accel_lateral,accel_magnitude_smooth,accel_lateral_smooth,accel_delta,is_harsh_brake,is_harsh_accel,is_lateral_swerve,is_moderate_event,motion_score,jerk_score,is_low_speed,is_stationary,harsh_event_rolling5,hour_of_day,minute_of_day,is_rush_hour,is_night,trip_progress_frac,near_trip_start,near_trip_end,audio_score_fused,is_noise_spike,is_argument_signal,is_sustained_noise,audio_level_db_fused,combined_score,stress_severity
ACC301,TRIP039,2024-02-06 10:03:00,1800,0.2,0.1,9.6,36,18.9959,72.8255,0.3000000000000007,0.223606797749979,0.3942809041582067,0.3573783117246121,-0.05101572729314957,0,0,0,0,0.11265168690234477,0.01623262010447578,0,0,0.0,10,603,0,0,0.8333333333333334,0,0,0.31333333333333335,0.0,0.0,0.0,65.0,0.20295842779628964,low
ACC302,TRIP039,2024-02-06 10:09:00,2160,0.2,0.2,9.8,0,18.9805,72.8157,0.28284271247461906,0.28284271247461906,0.29142135623730986,0.25322475511229914,-0.10285954792089685,0,0,0,0,0.08326324463923139,0.032728730023265706,1,1,0.0,10,609,0,0,1.0,0,1,0.16,0.0,0.0,0.0,54.0,0.11779478455157727,low
ACC303,TRIP040,2024-02-06 10:40:00,0,0.2,0.1,9.8,0,12.9708,77.5953,0.223606797749979,0.223606797749979,0.5939859369246374,0.5835024554778198,0.0,0,0,0,0,0.16971026769275355,0.0,1,1,0.0,10,640,0,0,0.0,1,0,0.15333333333333332,0.0,0.0,0.0,53.0,0.16234064723101443,low
ACC304,TRIP040,2024-02-06 10:45:10,310,0.8,0.5,9.6,36,12.9802,77.5865,0.9643650760992958,0.9433981132056605,0.5334274788036805,0.5091866795006794,-0.06055845812095695,0,0,0,0,0.15240785108676586,0.01926900775405198,0,0,0.0,10,645,0,0,0.16666666666666666,0,0,0.29333333333333333,0.0,0.0,0.0,62.0,0.21582431809772123,low
ACC305,TRIP040,2024-02-06 10:50:20,620,0.3,0.2,9.6,47,12.991,77.5804,0.41231056256176657,0.36055512754639896,0.6616506305636282,0.6374098312606271,0.1282231517599477,0,0,0,0,0.18904303730389377,0.040799138257061905,0,0,0.0,10,650,0,0,0.3333333333333333,0,0,0.38,0.0,0.0,0.0,63.0,0.2749736705171416,low
ACC306,TRIP040,2024-02-06 10:55:30,930,0.6,0.1,9.8,56,12.9999,77.5729,0.6082762530298219,0.6082762530298219,0.5101629223169557,0.4896104601920736,-0.15148770824667246,0,0,0,0,0.14576083494770162,0.04820165366526292,0,0,0.0,10,655,0,0,0.5,0,0,0.2666666666666667,0.0,0.0,0.0,58.0,0.20016845922123594,low
ACC307,TRIP040,2024-02-06 11:00:40,1240,0.4,0.3,9.7,54,13.0083,77.5654,0.5099019513592787,0.5,0.5699287275663542,0.5393927347963667,0.05976580524939845,0,0,0,0,0.1628367793046726,0.019016794689151528,0,0,0.0,11,660,0,0,0.6666666666666666,0,0,0.32,0.0,0.0,0.0,66.0,0.23356022861756998,low
ACC308,TRIP040,2024-02-06 11:05:50,1550,0.5,0.1,9.5,37,13.0175,77.5587,0.5916079783099619,0.5099019513592785,0.4417055758064065,0.4111695830364191,-0.12822315175994764,0,0,0,0,0.12620159308754472,0.040799138257061884,0,0,0.0,11,665,0,0,0.8333333333333334,0,0,0.32666666666666666,0.0,0.0,0.0,55.0,0.21641087619814958,low
ACC309,TRIP040,2024-02-06 11:11:00,1860,0.2,0.1,9.8,0,13.0275,77.5507,0.223606797749979,0.223606797749979,0.4076073880299704,0.3667543745546287,-0.03409818777643614,0,0,0,0,0.11645925372284868,0.010849652799133814,1,1,0.0,11,671,0,0,1.0,0,1,0.10666666666666667,0.0,0.0,0.0,46.0,0.11205258954756678,low
ACC310,TRIP041,2024-02-06 11:47:00,0,0.3,0.1,9.8,0,17.3862,78.4892,0.31622776601683794,0.31622776601683794,0.5322796216858132,0.518669010554818,0.0,0,0,0,0,0.15207989191023236,0.0,1,1,0.0,11,707,0,0,0.0,1,0,0.12,0.0,0.0,0.0,48.0,0.1376439405506278,low
ACC311,TRIP041,2024-02-06 11:53:53,413,0.6,0.4,9.6,41,17.3995,78.5034,0.7483314773547886,0.7211102550927979,0.6108912727194958,0.5996384438986756,0.07861165103368262,0,0,0,0,0.17454036363414166,0.025013326962541268,0,0,0.0,11,713,0,0,0.25493827160493826,0,0,0.2533333333333333,0.0,0.0,0.0,56.0,0.20999719999877792,low
ACC312,TRIP041,2024-02-06 12:00:46,826,0.7,0.3,9.7,29,17.4132,78.521,0.768114574786861,0.7615773105863908,0.6108912727194958,0.5996384438986756,0.0,0,0,0,0,0.17454036363414166,0.0,0,0,0.0,12,720,0,0,0.5098765432098765,0,0,0.7945,1.0,1.0,1.0,87.0,0.4535221999987779,medium
ACC313,TRIP041,2024-02-06 12:01:16,856,0.3,0.1,9.8,15,17.4143,78.5222,0.31622776601683794,0.31622776601683794,0.40858789901366954,0.40640881094684606,-0.2023033737058263,0,0,0,0,0.11673939971819129,0.06437061638561485,1,0,0.0,12,721,0,0,0.528395061728395,0,0,0.7945,1.0,1.0,1.0,87.0,0.4217316698450052,low
ACC314,TRIP041,2024-02-06 12:14:00,1620,0.1,0.1,9.8,0,17.4416,78.5529,0.14142135623730953,0.14142135623730953,0.22882456112707383,0.22882456112707372,-0.1797633378865957,0,0,0,0,0.06537844603630681,0.057198635155348676,1,1,0.0,12,734,0,0,1.0,0,1,0.15333333333333332,0.0,0.0,0.0,53.0,0.10495814531996875,low
ACC315,TRIP042,2024-02-06 12:54:00,0,0.4,0.2,9.8,0,13.0808,80.2685,0.447213595499958,0.447213595499958,0.5552692767855192,0.5398345637668169,0.0,0,0,0,0,0.1586483647958626,0.0,1,1,0.0,12,774,0,0,0.0,1,0,0.12666666666666665,0.0,0.0,0.0,49.0,0.14425660063772444,low
ACC316,TRIP042,2024-02-06 12:57:24,204,0.6,0.2,9.6,48,13.0758,80.276,0.6633249580710803,0.6324555320336759,0.6262177094526331,0.6137488127066749,0.07094843266711393,0,0,0,0,0.17891934555789518,0.022574978650708913,0,0,0.0,12,777,0,0,0.13076923076923078,1,0,0.28,0.0,0.0,0.0,60.0,0.22440564005684238,low
ACC317,TRIP042,2024-02-06 13:00:49,409,0.7,0.3,9.7,16,13.068,80.2821,0.768114574786861,0.7615773105863908,0.5825557662915931,0.5700868695456349,-0.043661943161039996,0,0,0,0,0.1664445046547409,0.013892730221873123,1,0,0.0,13,780,0,0,0.2621794871794872,0,0,0.2973333333333334,0.0,0.0,1.0,58.0,0.22534447756010753,low
ACC318,TRIP042,2024-02-06 13:01:19,439,0.3,0.1,9.8,31,13.0696,80.2848,0.31622776601683794,0.31622776601683794,0.4557283510927727,0.4535492630259492,-0.1268274151988204,0,0,0,0,0.13020810031222077,0.040355030869696495,0,0,0.0,13,781,0,0,0.2814102564102564,0,0,0.2973333333333334,0.0,0.0,1.0,58.0,0.20541445517172147,low
ACC319,TRIP042,2024-02-06 13:20:00,1560,0.2,0.2,9.8,0,13.0305,80.3096,0.28284271247461906,0.28284271247461906,0.2995352392457285,0.29953523924572845,-0.1561931118470442,0,0,0,0,0.085581496927351,0.04969885919649375,1,1,0.0,13,800,0,0,1.0,0,1,0.16666666666666666,0.0,0.0,0.0,55.0,0.12206982331004304,low
ACC320,TRIP043,2024-02-06 13:01:00,0,0.3,0.2,9.8,0,12.9716,77.5953,0.36055512754639896,0.36055512754639896,0.42522653805151756,0.40388436152317847,0.0,0,0,0,0,0.12149329658614787,0.0,1,1,0.0,13,781,0,0,0.0,1,0,0.12666666666666665,0.0,0.0,0.0,49.0,0.12382131312238133,low
ACC321,TRIP043,2024-02-06 13:04:00,180,0.4,0.2,9.6,38,12.9816,77.582,0.4898979485566361,0.447213595499958,0.4082062715934765,0.3894412835309186,-0.017020266458041056,0,0,0,0,0.11663036331242185,0.0054156538414660916,0,0,0.0,13,784,0,0,0.16666666666666666,0,0,0.2666666666666667,0.0,0.0,0.0,58.0,0.18414669982183204,low
ACC322,TRIP043,2024-02-06 13:07:00,360,0.3,0.2,9.7,57,12.9922,77.5692,0.37416573867739455,0.36055512754639896,0.440773752243205,0.4183274395154383,0.032567480649728475,0,0,0,0,0.12593535778377285,0.01036259932371672,0,0,0.0,13,787,0,0,0.3333333333333333,0,0,0.3533333333333334,0.0,0.0,0.0,59.0,0.2282644467810751,low
ACC323,TRIP043,2024-02-06 13:10:00,540,0.2,0.4,9.7,52,13.0035,77.5558,0.4582575694955844,0.447213595499958,0.4746770954943136,0.4392235581352118,0.03390334325110861,0,0,0,0,0.1356220272840896,0.01078765550287056,0,0,0.0,13,790,0,0,0.5,0,0,0.24000000000000002,0.0,0.0,0.0,54.0,0.18259211500624928,low
ACC324,TRIP043,2024-02-06 13:13:00,720,0.5,0.1,9.5,52,13.0147,77.5432,0.5916079783099619,0.5099019513592785,0.4873920367891043,0.4392235581352118,0.012714941294790727,0,0,0,0,0.1392548676540298,0.0040457486865381675,0,0,0.0,13,793,0,0,0.6666666666666666,0,0,0.30666666666666664,0.0,0.0,0.0,64.0,0.2145901772097164,low
ACC325,TRIP043,2024-02-06 13:16:00,900,0.3,0.2,9.6,38,13.0241,77.532,0.41231056256176657,0.36055512754639896,0.4091751128739025,0.3646879588852188,-0.0782169239152018,0,0,0,0,0.11690717510682928,0.024887729314537258,0,0,0.0,13,796,0,0,0.8333333333333334,0,0,0.3666666666666667,0.0,0.0,0.0,61.0,0.22929894630875614,low
ACC326,TRIP043,2024-02-06 13:19:00,1080,0.2,0.1,9.8,0,13.0353,77.5184,0.223606797749979,0.223606797749979,0.3179586801558728,0.292080962648189,-0.0912164327180297,0,0,0,0,0.09084533718739222,0.029024024122774356,1,1,0.0,13,799,0,0,1.0,0,1,0.13999999999999999,0.0,0.0,0.0,51.0,0.11296493545306573,low
ACC327,TRIP044,2024-02-06 14:08:00,0,0.3,0.2,9.8,0,23.0235,72.5698,0.36055512754639896,0.36055512754639896,0.43522853945283885,0.4302775637731995,0.0,0,0,0,0,0.12435101127223967,0.0,1,1,0.0,14,848,0,0,0.0,1,0,0.15333333333333332,0.0,0.0,0.0,53.0,0.1373930561997318,low
ACC328,TRIP044,2024-02-06 14:10:16,136,0.4,0.3,9.7,48,23.0175,72.5754,0.5099019513592787,0.5,0.5162300257394016,0.510458506932112,0.08100148628656273,0,0,0,0,0.14749429306840045,0.025773745167487566,0,0,0.0,14,850,0,0,0.09444444444444444,1,0,0.32,0.0,0.0,0.0,66.0,0.2251218611876203,low
ACC329,TRIP044,2024-02-06 14:12:33,273,0.6,0.3,9.7,34,23.0129,72.5804,0.678232998312527,0.6708203932499369,0.47058058247392826,0.46480906366663866,-0.04564944326547332,0,0,0,0,0.13445159499255094,0.014525129990820538,0,0,0.0,14,852,0,0,0.18958333333333333,0,0,0.7066666666666668,0.0,1.0,1.0,82.0,0.3919483772459031,low
ACC330,TRIP044,2024-02-06 14:13:03,303,0.2,0.1,9.8,32,23.0145,72.5814,0.223606797749979,0.223606797749979,0.3751488646041617,0.37267799624996495,-0.09543171786976656,0,0,0,0,0.10718538988690333,0.03036527957733239,0,0,0.0,14,853,0,0,0.21041666666666667,0,0,0.7066666666666668,0.0,1.0,1.0,82.0,0.3769519644377969,low
ACC331,TRIP044,2024-02-06 14:32:00,1440,0.2,0.1,9.8,0,22.9692,72.6123,0.223606797749979,0.223606797749979,0.223606797749979,0.223606797749979,-0.1515420668541827,0,0,0,0,0.06388765649999399,0.04821894995156403,1,1,0.0,14,872,0,0,1.0,0,1,0.14666666666666667,0.0,0.0,0.0,52.0,0.10113821107499671,low
ACC332,TRIP045,2024-02-06 15:15:00,0,0.3,0.1,9.8,0,28.6149,77.2081,0.31622776601683794,0.31622776601683794,0.3872426677562112,0.364269164289302,0.0,0,0,0,0,0.11064076221606034,0.0,1,1,0.0,15,915,0,0,0.0,1,0,0.15333333333333332,0.0,0.0,0.0,53.0,0.12985241921883317,low
ACC333,TRIP045,2024-02-06 15:22:35,455,0.4,0.1,9.6,37,28.5954,77.194,0.4582575694955845,0.4123105625617661,1.6953658543248142,1.6609826019383778,1.308123186568603,0,0,0,1,0.48439024409280407,0.4162298150804914,0,0,0.0,15,922,0,0,0.20495495495495494,0,0,0.31333333333333335,0.0,0.0,0.0,65.0,0.4074146342510423,low
ACC334,TRIP045,2024-02-06 15:30:10,910,3.7,2.1,9.1,21,28.5769,77.1788,4.31161222746202,4.254409477236529,2.18156457729583,2.1386685360839617,0.48619872297101585,0,0,1,1,0.6233041649416657,0.15470286486201956,0,0,0.0,15,930,0,0,0.4099099099099099,0,0,0.5658,0.0,0.0,0.0,76.0,0.5974272907179161,medium
ACC335,TRIP045,2024-02-06 15:30:40,940,1.5,0.9,9.5,21,28.5799,77.1805,1.7748239349298849,1.7492855684535902,2.103347653380628,2.0757672811466996,-0.07821692391520196,0,0,1,1,0.6009564723944651,0.02488772931453731,0,0,0.0,15,930,0,0,0.42342342342342343,0,0,0.5658,0.0,0.0,0.0,76.0,0.5851360598169559,medium
ACC336,TRIP045,2024-02-06 15:52:00,2220,0.1,0.2,9.8,0,28.5255,77.1353,0.223606797749979,0.223606797749979,0.9992153663399321,0.9864461831017848,-1.104132287040696,0,0,0,0,0.285490104668552,0.35132224730675027,1,1,0.0,15,952,0,0,1.0,0,1,0.12666666666666665,0.0,0.0,0.0,49.0,0.2140195575677036,low
ACC337,TRIP046,2024-02-06 16:22:00,0,0.3,0.1,9.8,0,28.6149,77.2119,0.31622776601683794,0.31622776601683794,0.4453420153353206,0.440956595483038,0.0,0,0,0,0,0.1272405758100916,0.0,1,1,0.0,16,982,0,0,0.0,1,0,0.14666666666666667,0.0,0.0,0.0,52.0,0.1359823166955504,low
ACC338,TRIP046,2024-02-06 16:26:58,298,0.4,0.4,9.7,35,28.6338,77.235,0.5744562646538032,0.5656854249492381,2.9946303529299882,2.9566764547942284,2.5492883375946676,0,1,0,0,0.8556086722657109,0.8111543501703953,0,0,1.0,16,986,0,0,0.2614035087719298,0,0,0.2733333333333333,0.0,0.0,0.0,59.0,0.593584769746141,medium
ACC339,TRIP046,2024-02-06 16:31:56,596,6.6,4.5,8.5,20,28.6539,77.2612,8.093207028119323,7.988116173416608,3.976521526277715,3.905359752844742,0.9818911733477269,0,1,1,0,1.0,0.31242652504597107,0,0,2.0,16,991,0,0,0.5228070175438596,0,0,0.2533333333333333,0.0,0.0,0.0,56.0,0.664,medium
ACC340,TRIP046,2024-02-06 16:32:26,626,2.6,1.8,9.0,17,28.6566,77.2629,3.2619012860600183,3.1622776601683795,3.8904453600653928,3.8222071998672753,-0.08607616621232239,1,0,1,0,1.0,0.027388450195866675,1,0,3.0,16,992,0,0,0.5491228070175439,0,0,0.2533333333333333,0.0,0.0,0.0,56.0,0.664,medium
ACC341,TRIP046,2024-02-06 16:41:00,1140,0.3,0.1,9.8,0,28.6908,77.3086,0.31622776601683794,0.31622776601683794,1.7890645260384277,1.739252713092609,-2.101380834026965,0,0,0,1,0.5111612931538365,0.6686353127453429,1,1,3.0,16,1001,0,0,1.0,0,1,0.1733333333333333,0.0,0.0,0.0,56.0,0.35913871123461005,low
ACC342,TRIP047,2024-02-06 17:29:00,0,0.4,0.2,9.8,0,19.0738,72.8786,0.447213595499958,0.447213595499958,0.6076640851434094,0.6043954530431743,0.0,0,0,0,0,0.1736183100409741,0.0,1,1,0.0,17,1049,1,0,0.0,1,0,0.13333333333333333,0.0,0.0,0.0,50.0,0.15549007052253577,low
ACC343,TRIP047,2024-02-06 17:37:02,482,0.7,0.3,9.7,36,19.0464,72.8577,0.768114574786861,0.7615773105863908,3.2945537811315173,3.2596961501708925,2.686889695988108,0,1,0,0,0.9413010803232906,0.8549375263628176,0,0,1.0,17,1057,1,0,0.2975308641975309,0,0,0.30666666666666664,0.0,0.0,0.0,64.0,0.6557155941778099,medium
ACC344,TRIP047,2024-02-06 17:45:05,965,7.1,4.8,8.5,17,19.016,72.8383,8.668333173107733,8.57029754442633,4.3126253426323045,4.238553239383482,1.0180715615007871,0,1,1,0,1.0,0.32393871015599235,1,0,2.0,17,1065,1,0,0.595679012345679,0,0,0.24666666666666667,0.0,0.0,0.0,55.0,0.661,medium
ACC345,TRIP047,2024-02-06 17:45:35,995,2.8,1.9,8.9,35,19.0184,72.8397,3.5014282800023193,3.383784863137726,4.103727603115787,4.031834587933789,-0.2088977395165177,1,0,1,0,1.0,0.06646886805651224,0,0,3.0,17,1065,1,0,0.6141975308641975,0,0,0.24666666666666667,0.0,0.0,0.0,55.0,0.661,medium
ACC346,TRIP047,2024-02-06 17:56:00,1620,0.1,0.1,9.8,0,18.9786,72.8102,0.14142135623730953,0.14142135623730953,1.821424818119814,1.762603109687518,-2.2823027849959727,0,0,0,1,0.5204070908913755,0.7262026053130773,1,1,3.0,17,1076,1,0,1.0,0,1,0.16666666666666666,0.0,0.0,0.0,55.0,0.36122389999025656,low
ACC347,TRIP048,2024-02-06 06:36:00,0,0.3,0.2,9.8,0,19.0771,72.8781,0.36055512754639896,0.36055512754639896,0.5544433024505937,0.5408326913195984,0.0,0,0,0,0,0.15841237212874107,0.0,1,1,0.0,6,396,0,0,0.0,1,0,0.16,0.0,0.0,0.0,54.0,0.1591268046708076,low
ACC348,TRIP048,2024-02-06 06:39:55,235,0.6,0.4,9.6,39,19.0701,72.8688,0.7483314773547886,0.7211102550927979,1.404036911579256,1.3901181416450992,0.8495936091286622,0,0,0,0,0.40115340330835886,0.27033095541162544,0,0,0.0,6,399,0,0,0.10307017543859649,1,0,0.28,0.0,0.0,0.0,60.0,0.34663437181959744,low
ACC349,TRIP048,2024-02-06 06:43:51,471,2.7,1.5,9.5,4,19.0637,72.8596,3.10322412983658,3.0886890422961004,1.7015173386018452,1.6875985686676884,0.29748042702258926,0,0,1,1,0.4861478110290986,0.09465486461903971,1,0,0.0,6,403,0,0,0.20657894736842106,0,0,0.6210133333333332,0.0,0.0,1.0,76.0,0.5468372960660042,medium
ACC350,TRIP048,2024-02-06 06:44:21,501,1.1,0.6,9.8,21,19.066,72.8625,1.252996408614167,1.252996408614167,1.546354416975122,1.5415093877949622,-0.15516292162672318,0,0,0,1,0.44181554770717774,0.049371064467904964,0,0,0.0,6,404,0,0,0.21973684210526315,0,0,0.6210133333333332,0.0,0.0,1.0,76.0,0.5224545512389477,medium
ACC351,TRIP048,2024-02-06 07:14:00,2280,0.2,0.2,9.8,0,19.0186,72.7898,0.28284271247461906,0.28284271247461906,0.7679195605443931,0.7679195605443931,-0.7784348564307288,0,0,0,0,0.21940558872696947,0.24768905533605795,1,1,0.0,7,434,1,0,1.0,0,1,0.16666666666666666,0.0,0.0,0.0,55.0,0.19567307379983323,low
ACC352,TRIP049,2024-02-06 07:43:00,0,0.3,0.1,9.8,0,12.974,77.5969,0.31622776601683794,0.31622776601683794,0.46633458315686793,0.4622520095233299,0.0,0,0,0,0,0.1332384523305337,0.0,1,1,0.0,7,463,1,0,0.0,1,0,0.16,0.0,0.0,0.0,54.0,0.14528114878179355,low
ACC353,TRIP049,2024-02-06 07:44:00,60,0.6,0.1,9.7,42,12.9699,77.5909,0.6164414002968979,0.6082762530298219,2.921338810756653,2.887788994875,2.455004227599785,0,1,0,0,0.834668231644758,0.7811542262744638,0,0,1.0,7,464,1,0,0.043478260869565216,1,0,0.3055866666666666,0.0,0.0,1.0,59.0,0.5965815274046169,medium
ACC354,TRIP049,2024-02-06 07:44:08,68,6.5,4.2,8.6,11,12.9692,77.59,7.831347265956222,7.738862965578341,3.876851586273677,3.8000022410343046,0.9555127755170241,0,1,1,0,1.0,0.30403322098720437,1,0,2.0,7,464,1,0,0.04927536231884058,1,0,0.3055866666666666,0.0,0.0,1.0,59.0,0.687514,medium
ACC355,TRIP049,2024-02-06 07:44:38,98,2.6,1.6,8.9,29,12.9711,77.5925,3.1827660925679098,3.0528675044947495,4.984975152523913,4.895532962967727,1.108123566250236,0,1,1,0,1.0,0.35259222663620415,0,0,3.0,7,464,1,0,0.07101449275362319,1,0,0.3055866666666666,0.0,0.0,1.0,59.0,0.687514,medium
ACC356,TRIP049,2024-02-06 07:50:32,452,3.4,1.9,9.2,19,12.9585,77.566,3.9408120990476063,3.894868418830089,2.9005171918071553,2.837661169191564,-2.0844579607167577,1,0,1,0,0.8287191976591872,0.6632506482880031,1,0,4.0,7,470,1,0,0.32753623188405795,0,0,0.59584,0.0,0.0,1.0,78.0,0.723923558712553,high
ACC357,TRIP049,2024-02-06 07:51:02,482,1.4,0.7,9.6,33,12.9598,77.5689,1.57797338380595,1.5652475842498528,1.8867356130302886,1.8671791197724172,-1.0137815787768667,0,0,1,1,0.5390673180086539,0.3225736867895311,0,0,4.0,7,471,1,0,0.3492753623188406,0,0,0.59584,0.0,0.0,1.0,78.0,0.5646150249047597,medium
ACC358,TRIP049,2024-02-06 08:06:00,1380,0.1,0.1,9.8,0,12.9323,77.5103,0.14142135623730953,0.14142135623730953,0.8596973700216297,0.8533344702435812,-1.0270382430086589,0,0,0,0,0.24562782000617991,0.3267918055098766,1,1,3.0,8,486,1,0,1.0,0,1,0.15333333333333332,0.0,0.0,0.0,53.0,0.20409530100339895,low
ACC359,TRIP050,2024-02-06 08:50:00,0,0.2,0.2,9.8,0,22.5711,88.3668,0.28284271247461906,0.28284271247461906,0.3863703305156276,0.3650281539872885,0.0,0,0,0,0,0.11039152300446502,0.0,1,1,0.0,8,530,1,0,0.0,1,0,0.16666666666666666,0.0,0.0,0.0,55.0,0.13571533765245575,low
ACC360,TRIP050,2024-02-06 08:51:23,83,0.4,0.2,9.6,42,22.5688,88.3587,0.4898979485566361,0.447213595499958,1.1873352657425087,1.1677137442489955,0.8009649352268811,0,0,0,0,0.3392386473550025,0.25485786835562557,0,0,0.0,8,531,1,0,0.06287878787878788,1,0,0.32,0.0,0.0,0.0,66.0,0.3305812560452514,low
ACC361,TRIP050,2024-02-06 08:52:46,166,2.5,1.2,9.5,18,22.5648,88.3529,2.7892651361962706,2.773084924772409,1.4657323578342674,1.446110836340754,0.27839709209175867,0,0,1,0,0.41878067366693356,0.0885827660193547,1,0,0.0,8,532,1,0,0.12575757575757576,1,0,0.2533333333333333,0.0,0.0,0.0,56.0,0.34432937051681345,low
ACC362,TRIP050,2024-02-06 08:53:16,196,1.0,0.5,9.8,25,22.5668,88.3558,1.118033988749895,1.118033988749895,2.328753329538099,2.3146621393390174,0.8630209717038315,0,0,0,1,0.6653580941537426,0.27460338838970133,0,0,0.0,8,533,1,0,0.1484848484848485,1,0,0.2533333333333333,0.0,0.0,0.0,56.0,0.47994695178455843,medium
ACC363,TRIP050,2024-02-06 09:04:32,872,2.6,1.6,9.4,16,22.5335,88.3106,3.0789608636681307,3.0528675044947495,1.8058834713304652,1.7971856849393382,-0.5228698582076337,0,0,1,1,0.5159667060944186,0.16637120007314582,1,0,0.0,9,544,1,0,0.6606060606060606,0,0,0.5583600000000001,0.0,0.0,0.0,75.0,0.5350436883519303,medium
ACC364,TRIP050,2024-02-06 09:05:02,902,1.0,0.7,9.8,19,22.5355,88.3123,1.2206555615733703,1.2206555615733703,1.5533905175959666,1.5446927312048393,-0.25249295373449865,0,0,0,1,0.44382586217027614,0.08034036589299906,1,0,0.0,9,545,1,0,0.6833333333333333,0,0,0.5583600000000001,0.0,0.0,0.0,75.0,0.49536622419365195,medium
ACC365,TRIP050,2024-02-06 09:12:00,1320,0.3,0.2,9.8,0,22.5149,88.2815,0.36055512754639896,0.36055512754639896,0.7906053445598846,0.7906053445598844,-0.762785173036082,0,0,0,0,0.22588724130282417,0.24270950532707986,1,1,0.0,9,552,1,0,1.0,0,1,0.16666666666666666,0.0,0.0,0.0,55.0,0.1992379827165533,low
ACC366,TRIP051,2024-02-06 09:57:00,0,0.3,0.1,9.8,0,17.3859,78.4875,0.31622776601683794,0.31622776601683794,0.3926346709995907,0.3702459173643832,0.0,0,0,0,0,0.11218133457131163,0.0,1,1,0.0,9,597,1,0,0.0,1,0,0.13999999999999999,0.0,0.0,0.0,51.0,0.12469973401422141,low
ACC367,TRIP051,2024-02-06 10:02:30,330,0.3,0.3,9.6,40,17.3984,78.4984,0.4690415759823434,0.4242640687119285,0.4803377314764606,0.4411956747377655,0.08770306047686988,0,0,0,0,0.1372393518504173,0.027906109316843196,0,0,0.0,10,602,0,0,0.16666666666666666,0,0,0.3333333333333333,0.0,0.0,0.0,68.0,0.22548164351772954,low
ACC368,TRIP051,2024-02-06 10:08:00,660,0.3,0.5,9.5,47,17.4111,78.5106,0.6557438524302004,0.58309518948453,0.6616726517056022,0.6045283443421045,0.1813349202291416,0,0,0,0,0.18904932905874347,0.057698694656271934,0,0,0.0,10,608,0,0,0.3333333333333333,0,0,0.26,0.0,0.0,0.0,57.0,0.22097713098230892,low
ACC369,TRIP051,2024-02-06 10:13:30,990,0.7,0.4,9.5,58,17.4231,78.5222,0.8602325267042629,0.8062257748298549,0.7569866075538462,0.7057773177474789,0.09531395584824398,0,0,0,0,0.21628188787252747,0.030327809050897925,0,0,0.0,10,613,0,0,0.5,0,0,0.32000000000000006,0.0,0.0,0.0,54.0,0.26295503832989015,low
ACC370,TRIP051,2024-02-06 10:19:00,1320,0.7,0.2,9.6,59,17.4365,78.5357,0.7549834435270751,0.7280109889280517,0.6384053234104462,0.6056931587441752,-0.11858128414339997,0,0,0,0,0.1824015209744132,0.03773120641679422,0,0,0.0,10,619,0,0,0.6666666666666666,0,0,0.2866666666666667,0.0,0.0,0.0,61.0,0.22932083653592727,low
ACC371,TRIP051,2024-02-06 10:24:30,1650,0.2,0.2,9.7,43,17.4476,78.5469,0.3000000000000005,0.28284271247461906,0.39880159992146164,0.3840916858799934,-0.23960372348898457,0,0,0,0,0.11394331426327475,0.07623916045859876,0,0,0.0,10,624,0,0,0.8333333333333334,0,0,0.33333333333333337,0.0,0.0,0.0,56.0,0.21266882284480115,low
ACC372,TRIP051,2024-02-06 10:30:00,1980,0.1,0.1,9.8,0,17.4608,78.5595,0.14142135623730953,0.14142135623730953,0.22071067811865497,0.21213203435596434,-0.17809092180280667,0,0,0,0,0.06306019374818714,0.05666649151288397,1,1,0.0,10,630,0,0,1.0,0,1,0.10666666666666667,0.0,0.0,0.0,46.0,0.08268310656150293,low
ACC373,TRIP052,2024-02-06 10:04:00,0,0.3,0.1,9.8,0,13.0833,80.2704,0.31622776601683794,0.31622776601683794,0.48977636204395913,0.4743416490252569,0.0,0,0,0,0,0.1399361034411312,0.0,1,1,0.0,10,604,0,0,0.0,1,0,0.11333333333333333,0.0,0.0,0.0,47.0,0.12796485689262216,low
ACC374,TRIP052,2024-02-06 10:07:50,230,0.6,0.2,9.6,38,13.0681,80.2856,0.6633249580710803,0.6324555320336759,0.4828647666900872,0.4364128085323043,-0.006911595353871924,0,0,0,0,0.1379613619114535,0.002199190478076908,0,0,0.0,10,607,0,0,0.16666666666666666,0,0,0.30666666666666664,0.0,0.0,0.0,64.0,0.21387874905129942,low
ACC375,TRIP052,2024-02-06 10:11:40,460,0.2,0.3,9.5,46,13.0521,80.3009,0.4690415759823434,0.36055512754639896,0.6399224404848683,0.5913452090569135,0.15705767379478114,0,0,0,0,0.18283498299567666,0.049973952905807265,0,0,0.0,10,611,0,0,0.3333333333333333,0,0,0.24666666666666667,0.0,0.0,0.0,55.0,0.21155924064762216,low
ACC376,TRIP052,2024-02-06 10:15:30,690,0.6,0.5,9.7,64,13.0389,80.3137,0.7874007874011812,0.7810249675906654,0.5821134373133869,0.5295978968790075,-0.05780900317148141,0,0,0,0,0.166318124946682,0.018394162680634783,0,0,0.0,10,615,0,0,0.5,0,0,0.28,0.0,0.0,0.0,60.0,0.21747496872067512,low
