log_id,driver_id,date,timestamp,cumulative_earnings,elapsed_hours,current_velocity,target_velocity,velocity_delta,trips_completed,forecast_status
VEL98341a,DRV117,2024-02-06,13:27:24,1479,7.726513532380917,191.42,200.0,-8.58,8,at_risk
VEL112,DRV118,2024-02-06,11:58:12,464,5.97,77.72,170.0,-92.28,3,at_risk
VEL154,DRV118,2024-02-06,12:15:00,1301,6.25,208.16,181.0,27.16,12,ahead
VELd66db7,DRV118,2024-02-06,12:34:00,1493,6.909205120289544,216.09,181.0,35.09,13,ahead
VEL170,DRV121,2024-02-06,08:46:48,1519,2.78,546.4,171.0,375.4,11,ahead
VEL156,DRV121,2024-02-06,11:48:00,2091,5.8,360.52,171.0,189.52,12,ahead
VEL128,DRV121,2024-02-06,13:25:12,1040,7.42,140.16,197.0,-56.84,14,at_risk
VEL024,DRV123,2024-02-06,13:39:36,1433,7.66,187.08,201.0,-13.92,12,at_risk
VEL242,DRV123,2024-02-06,14:05:00,1520,8.0,190.0,201.0,-11.0,13,at_risk
VEL1da745,DRV123,2026-03-08,14:22:00,1664,8.447307216730367,196.99,201.0,-4.01,14,on_track
VEL143,DRV125,2024-02-06,12:04:48,1874,6.08,308.22,167.0,141.22,3,ahead
VEL080,DRV125,2024-02-06,13:40:48,1031,7.68,134.24,203.0,-68.76,9,at_risk
VEL2c546e,DRV125,2024-02-06,13:56:48,1206,8.437495348882663,142.93,203.0,-60.07,10,at_risk
VEL042,DRV126,2024-02-06,09:27:00,2394,3.45,693.91,173.0,520.91,6,ahead
VELdd69e0,DRV126,2024-02-06,09:37:00,2541,4.120729371137342,616.64,173.0,443.64,7,ahead
VEL7422a9,DRV126,2024-02-06,09:53:00,2786,3.91703387603685,711.25,173.0,538.25,8,ahead
VEL023,DRV127,2024-02-06,10:48:00,625,4.8,130.21,173.0,-42.79,14,at_risk
VEL241,DRV127,2024-02-06,11:15:00,720,5.2,138.46,173.0,-34.54,15,at_risk
VEL221,DRV127,2024-02-06,12:16:48,1167,6.28,185.83,182.0,3.83,3,on_track
VEL200,DRV128,2024-02-06,06:30:36,625,0.51,1225.49,187.0,1038.49,11,ahead
VEL155,DRV128,2024-02-06,11:30:00,1163,5.5,211.45,192.0,19.45,4,ahead
VEL6e8379,DRV128,2024-02-06,11:45:00,1260,6.170792342045518,204.19,192.0,12.19,5,ahead
VEL211,DRV130,2024-02-06,09:15:36,1927,3.26,591.1,195.0,396.1,2,ahead
VEL097,DRV130,2024-02-06,11:57:36,2306,5.96,386.91,184.0,202.91,10,ahead
VEL4ef8ee,DRV130,2024-02-06,12:12:36,2542,6.445943212483702,394.36,184.0,210.36,11,ahead
VEL071,DRV132,2024-02-06,12:53:24,1201,6.89,174.31,167.0,7.31,2,ahead
VEL215,DRV132,2024-02-06,13:08:24,817,7.14,114.43,190.0,-75.57,11,at_risk
VEL618991,DRV132,2024-02-06,13:14:24,1062,7.506645763246872,141.47,190.0,-48.53,12,at_risk
VEL213,DRV133,2024-02-06,07:55:12,871,1.92,453.65,196.0,257.65,12,ahead
VEL201baf,DRV133,2024-02-06,08:00:12,962,2.355781596514909,408.36,196.0,212.36,13,ahead
VEL0547fd,DRV133,2024-02-06,08:10:12,1143,2.489117919436926,459.2,196.0,263.2,14,ahead
VEL103,DRV134,2024-02-06,11:39:00,188,5.65,33.27,174.0,-140.73,11,at_risk
VELd1d33d,DRV134,2024-02-06,11:50:00,375,5.957632854323094,62.94,174.0,-111.06,12,at_risk
VELf9d01f,DRV134,2024-02-06,12:07:00,515,6.356288973321071,81.02,174.0,-92.98,13,at_risk
VEL152,DRV135,2024-02-06,07:07:12,2140,1.12,1910.71,192.0,1718.71,4,ahead
VEL100,DRV135,2024-02-06,13:13:12,555,7.22,76.87,175.0,-98.13,6,at_risk
VEL7dc541,DRV135,2024-02-06,13:19:12,758,7.7515397772891,97.79,175.0,-77.21,7,at_risk
VEL094,DRV136,2024-02-06,07:36:00,1269,1.6,793.12,179.0,614.12,5,ahead
VEL699c12,DRV136,2024-02-06,07:55:00,1515,2.17223804498784,697.44,179.0,518.44,6,ahead
VEL76a315,DRV136,2024-02-06,08:06:00,1701,2.3125498621933653,735.55,179.0,556.55,7,ahead
VEL086,DRV137,2024-02-06,07:01:48,984,1.03,955.34,182.0,773.34,11,ahead
VEL106,DRV137,2024-02-06,11:35:24,1170,5.59,209.3,191.0,18.3,12,ahead
VEL570726,DRV137,2024-02-06,11:49:24,1353,6.285992313284,215.24,191.0,24.24,13,ahead
VEL216,DRV139,2024-02-06,07:01:12,919,1.02,900.98,169.0,731.98,7,ahead
VEL123,DRV139,2024-02-06,09:40:12,358,3.67,97.55,189.0,-91.45,3,at_risk
VEL494c5f,DRV139,2024-02-06,09:55:12,473,4.164287198654764,113.58,189.0,-75.42,4,at_risk
VEL167,DRV140,2024-02-06,06:30:00,317,0.5,634.0,185.0,449.0,4,ahead
VEL51b086,DRV140,2024-02-06,06:46:00,455,1.1817613400604865,385.02,185.0,200.02,5,ahead
VEL865cbc,DRV140,2024-02-06,07:01:00,662,1.0846324678971992,610.34,185.0,425.34,6,ahead
VEL096,DRV141,2024-02-06,12:22:12,580,6.37,91.05,172.0,-80.95,3,at_risk
VELae12de,DRV141,2024-02-06,12:27:12,755,6.981820096735982,108.14,172.0,-63.86,4,at_risk
VELca49a3,DRV141,2024-02-06,12:37:12,853,6.924667345149079,123.18,172.0,-48.82,5,at_risk
VEL175,DRV142,2024-02-06,07:28:48,585,1.48,395.27,203.0,192.27,2,ahead
VEL173,DRV142,2024-02-06,11:02:24,2316,5.04,459.52,180.0,279.52,11,ahead
VEL39865b,DRV142,2024-02-06,11:17:24,2430,5.414900675156948,448.76,180.0,268.76,12,ahead
VEL190,DRV144,2024-02-06,09:30:36,1748,3.51,498.01,182.0,316.01,4,ahead
VEL207,DRV144,2024-02-06,13:01:48,1204,7.03,171.27,205.0,-33.73,10,at_risk
VEL6ece4d,DRV144,2024-02-06,13:17:48,1343,7.493214781250546,179.23,205.0,-25.77,11,at_risk
VEL138,DRV145,2024-02-06,13:11:24,1904,7.19,264.81,199.0,65.81,13,ahead
VELd7e50f,DRV145,2024-02-06,13:22:24,2035,7.853616297188158,259.12,199.0,60.12,14,ahead
VEL645350,DRV145,2024-02-06,13:30:24,2195,7.552888930770318,290.62,199.0,91.62,15,ahead
VEL141,DRV146,2024-02-06,06:32:24,1927,0.54,3568.52,177.0,3391.52,2,ahead
VEL195,DRV146,2024-02-06,10:38:24,1249,4.64,269.18,175.0,94.18,4,ahead
VEL085,DRV146,2024-02-06,13:33:00,1892,7.55,250.6,174.0,76.6,9,ahead
VEL001,DRV147,2024-02-06,07:03:00,145,0.55,263.64,175.0,88.64,1,ahead
VEL222,DRV147,2024-02-06,07:18:00,210,0.8,262.5,175.0,87.5,2,ahead
VEL7d6ac2,DRV147,2026-03-08,07:32:00,310,1.3680562159716605,226.6,175.0,51.6,3,ahead
VEL174,DRV148,2024-02-06,08:04:48,1280,2.08,615.38,189.0,426.38,2,ahead
VELc509ac,DRV148,2024-02-06,08:10:48,1396,2.5063076131106063,556.99,189.0,367.99,3,ahead
VEL395ec6,DRV148,2024-02-06,08:23:48,1573,2.5473132680150603,617.51,189.0,428.51,4,ahead
VEL082,DRV149,2024-02-06,07:03:36,1878,1.06,1771.7,181.0,1590.7,5,ahead
VEL0bb4f2,DRV149,2024-02-06,07:22:36,1990,1.4161971149486767,1405.17,181.0,1224.17,6,ahead
VELcd5bb3,DRV149,2024-02-06,07:41:36,2109,1.4378550900115872,1466.77,181.0,1285.77,7,ahead
VEL105,DRV151,2024-02-06,06:54:00,1245,0.9,1383.33,205.0,1178.33,6,ahead
VEL166,DRV151,2024-02-06,08:21:00,1862,2.35,792.34,168.0,624.34,3,ahead
VEL108,DRV151,2024-02-06,10:16:12,2069,4.27,484.54,182.0,302.54,7,ahead
VEL125,DRV153,2024-02-06,12:44:24,1173,6.74,174.04,172.0,2.04,5,on_track
VEL3c4d65,DRV153,2024-02-06,12:49:24,1372,7.404587538827207,185.29,172.0,13.29,6,ahead
VEL999061,DRV153,2024-02-06,13:00:24,1591,7.120846765305903,223.43,172.0,51.43,7,ahead
VEL039,DRV155,2024-02-06,09:40:12,1532,3.67,417.44,195.0,222.44,6,ahead
VEL0df77b,DRV155,2024-02-06,09:47:12,1614,4.321990740291879,373.44,195.0,178.44,7,ahead
VELce0ec7,DRV155,2024-02-06,10:03:12,1776,4.042550294919459,439.33,195.0,244.33,8,ahead
VEL019,DRV157,2024-02-06,11:24:00,1713,5.4,317.22,200.0,117.22,14,ahead
VEL237,DRV157,2024-02-06,11:55:00,1800,6.0,300.0,200.0,100.0,15,ahead
VEL85270b,DRV157,2026-03-08,12:01:00,1937,6.5622010908591735,295.18,200.0,95.18,16,ahead
VEL146,DRV158,2024-02-06,08:56:24,671,2.94,228.23,190.0,38.23,9,ahead
VEL052,DRV158,2024-02-06,11:12:00,758,5.2,145.77,190.0,-44.23,4,at_risk
VELc6bb6b,DRV158,2024-02-06,11:29:00,839,5.791951031793261,144.86,190.0,-45.14,5,at_risk
VEL139,DRV160,2024-02-06,07:19:12,1253,1.32,949.24,193.0,756.24,11,ahead
VEL4a533b,DRV160,2024-02-06,07:33:12,1399,1.6627036610252637,841.4,193.0,648.4,12,ahead
VELc08eb0,DRV160,2024-02-06,07:43:12,1626,1.807104342220249,899.78,193.0,706.78,13,ahead
VEL034,DRV161,2024-02-06,11:46:48,1343,5.78,232.35,189.0,43.35,1,ahead
VEL381cfd,DRV161,2024-02-06,11:54:48,1481,6.207108997741087,238.6,189.0,49.6,2,ahead
VEL4ec56a,DRV161,2024-02-06,12:00:48,1597,6.154628684195029,259.48,189.0,70.48,3,ahead
VEL003,DRV162,2024-02-06,08:15:00,540,2.08,259.62,175.0,84.62,3,ahead
VEL224,DRV162,2024-02-06,08:42:00,690,2.5,276.0,175.0,101.0,4,ahead
VELbe2cd7,DRV162,2026-03-08,09:00:00,842,3.144415182561646,267.78,175.0,92.78,5,ahead
VEL009,DRV163,2024-02-06,18:42:00,580,2.2,263.64,200.0,63.64,2,ahead
VEL539fdd,DRV163,2026-03-08,18:49:00,745,2.8366580058425086,262.63,200.0,62.63,3,ahead
VELf998fc,DRV163,2026-03-08,19:00:00,904,2.8449787159887103,317.75,200.0,117.75,4,ahead
VEL176,DRV164,2024-02-06,10:54:00,318,4.9,64.9,177.0,-112.1,4,at_risk
VEL350ba8,DRV164,2024-02-06,11:06:00,490,5.471722426218273,89.55,177.0,-87.45,5,at_risk
VEL920eeb,DRV164,2024-02-06,11:16:00,663,5.202213898142501,127.45,177.0,-49.55,6,at_risk
VEL209,DRV167,2024-02-06,08:31:12,1478,2.52,586.51,202.0,384.51,11,ahead
VEL184,DRV167,2024-02-06,12:25:48,2213,6.43,344.17,175.0,169.17,10,ahead
VEL1cd939,DRV167,2024-02-06,12:32:48,2406,6.818922310427814,352.84,175.0,177.84,11,ahead
VEL098,DRV169,2024-02-06,07:13:12,2155,1.22,1766.39,187.0,1579.39,12,ahead
VEL124,DRV169,2024-02-06,13:46:12,1678,7.77,215.96,186.0,29.96,15,ahead
VEL74b699,DRV169,2024-02-06,13:52:12,1870,8.19942939456217,228.06,186.0,42.06,16,ahead
VEL205,DRV170,2024-02-06,07:49:48,1295,1.83,707.65,166.0,541.65,9,ahead
VEL117,DRV170,2024-02-06,09:32:24,660,3.54,186.44,204.0,-17.56,4,at_risk
VEL61f194,DRV170,2024-02-06,09:40:24,790,3.867030675998422,204.29,204.0,0.29,5,on_track
VEL179,DRV173,2024-02-06,10:30:00,977,4.5,217.11,174.0,43.11,1,ahead
VEL121,DRV173,2024-02-06,13:16:48,2294,7.28,315.11,176.0,139.11,2,ahead
VEL758130,DRV173,2024-02-06,13:34:48,2428,7.786115103669262,311.84,176.0,135.84,3,ahead
VEL033,DRV174,2024-02-06,10:05:24,2500,4.09,611.25,178.0,433.25,8,ahead
VEL251,DRV174,2024-02-06,10:40:00,2700,4.6,586.96,178.0,408.96,9,ahead
VELb1b78c,DRV174,2026-03-08,10:46:00,2792,5.080103808782321,549.6,178.0,371.6,10,ahead
VEL217,DRV175,2024-02-06,09:54:36,1154,3.91,295.14,190.0,105.14,2,ahead
VEL4ac7fa,DRV175,2024-02-06,10:08:36,1239,4.414600614846227,280.66,190.0,90.66,3,ahead
VELd46d40,DRV175,2024-02-06,10:18:36,1354,4.275921460185035,316.66,190.0,126.66,4,ahead
VEL014,DRV176,2024-02-06,06:52:00,168,0.87,193.1,157.14,35.96,1,ahead
VEL232,DRV176,2024-02-06,07:20:00,250,1.2,208.33,175.0,33.33,2,ahead
VEL169,DRV176,2024-02-06,07:53:24,1914,1.89,1012.7,196.0,816.7,6,ahead
VEL203,DRV177,2024-02-06,13:53:24,1479,7.89,187.45,205.0,-17.55,14,at_risk
VEL127595,DRV177,2024-02-06,14:03:24,1691,8.539722403140848,198.02,205.0,-6.98,15,at_risk
VEL8808ba,DRV177,2024-02-06,14:09:24,1875,8.224492991358082,227.98,205.0,22.98,16,ahead
VEL008,DRV182,2024-02-06,17:58:00,312,0.97,321.65,200.0,121.65,1,ahead
VELee2662,DRV182,2026-03-08,18:13:00,459,1.6410709197478868,279.7,200.0,79.7,2,ahead
VEL4e6bf2,DRV182,2026-03-08,18:31:00,599,1.4623844930490448,409.6,200.0,209.6,3,ahead
VEL048,DRV186,2024-02-06,09:19:12,754,3.32,227.11,192.0,35.11,11,ahead
VEL263cae,DRV186,2024-02-06,09:35:12,869,3.860549897955138,225.1,192.0,33.1,12,ahead
VELc138c0,DRV186,2024-02-06,09:47:12,1077,3.8163885276818816,282.2,192.0,90.2,13,ahead
VEL180,DRV188,2024-02-06,07:56:24,673,1.94,346.91,200.0,146.91,12,ahead
VEL202,DRV188,2024-02-06,09:33:36,697,3.56,195.79,204.0,-8.21,5,at_risk
VELf51c85,DRV188,2024-02-06,09:47:36,917,3.862674573811508,237.4,204.0,33.4,6,ahead
VEL022,DRV189,2024-02-06,12:03:00,1543,6.05,255.04,177.0,78.04,12,ahead
VEL240,DRV189,2024-02-06,12:25:00,1700,6.5,261.54,177.0,84.54,13,ahead
VELa923a9,DRV189,2026-03-08,12:41:00,1828,7.013972944489438,260.62,177.0,83.62,14,ahead
VEL089,DRV190,2024-02-06,08:52:12,778,2.87,271.08,192.0,79.08,7,ahead
VELe8a0e4,DRV190,2024-02-06,09:11:12,896,3.20593205689426,279.48,192.0,87.48,8,ahead
VELf954dc,DRV190,2024-02-06,09:28:12,1145,3.436324632216996,333.2,192.0,141.2,9,ahead
VEL162,DRV191,2024-02-06,08:48:00,2300,2.8,821.43,205.0,616.43,4,ahead
VEL464b5f,DRV191,2024-02-06,09:07:00,2433,3.118746002238449,780.12,205.0,575.12,5,ahead
VELfd07dc,DRV191,2024-02-06,09:25:00,2620,3.359918045716783,779.78,205.0,574.78,6,ahead
VEL012,DRV192,2024-02-06,09:18:00,680,2.3,295.65,175.0,120.65,2,ahead
VEL230,DRV192,2024-02-06,09:50:00,850,2.8,303.57,175.0,128.57,3,ahead
VELd02693,DRV192,2026-03-08,10:01:00,1069,3.477735205246283,307.38,175.0,132.38,4,ahead
VEL004,DRV195,2024-02-06,08:52:00,738,2.87,257.14,175.0,82.14,4,ahead
VEL225,DRV195,2024-02-06,09:10:00,900,3.2,281.25,175.0,106.25,5,ahead
VEL182,DRV195,2024-02-06,09:51:36,1649,3.86,427.2,172.0,255.2,15,ahead
VEL109,DRV196,2024-02-06,13:33:36,2282,7.56,301.85,179.0,122.85,5,ahead
VEL2139b8,DRV196,2024-02-06,13:43:36,2457,7.994254862944662,307.35,179.0,128.35,6,ahead
VEL91eacd,DRV196,2024-02-06,13:50:36,2702,7.877119338998041,343.02,179.0,164.02,7,ahead
VEL188,DRV197,2024-02-06,13:01:48,2330,7.03,331.44,169.0,162.44,3,ahead
VEL0a2026,DRV197,2024-02-06,13:20:48,2418,7.766009263382005,311.36,169.0,142.36,4,ahead
VEL4a0e8d,DRV197,2024-02-06,13:36:48,2578,7.333093487119229,351.56,169.0,182.56,5,ahead
VEL102,DRV200,2024-02-06,10:04:48,1799,4.08,440.93,173.0,267.93,5,ahead
VEL80b63d,DRV200,2024-02-06,10:23:48,1922,4.750059561161931,404.63,173.0,231.63,6,ahead
VEL8d9f53,DRV200,2024-02-06,10:36:48,2136,4.510013695727554,473.61,173.0,300.61,7,ahead
VEL163,DRV201,2024-02-06,09:01:12,1058,3.02,350.33,195.0,155.33,1,ahead
VEL187,DRV201,2024-02-06,12:03:36,929,6.06,153.3,190.0,-36.7,8,at_risk
VEL055,DRV201,2024-02-06,12:19:12,1687,6.32,266.93,170.0,96.93,13,ahead
VEL110,DRV201,2024-02-06,13:36:36,506,7.61,66.49,191.0,-124.51,13,at_risk
VEL073,DRV203,2024-02-06,09:40:12,852,3.67,232.15,165.0,67.15,4,ahead
VELd9660c,DRV203,2024-02-06,09:47:12,1004,4.073768836631699,246.45,165.0,81.45,5,ahead
VEL9058d3,DRV203,2024-02-06,09:54:12,1225,4.160327691801606,294.45,165.0,129.45,6,ahead
VEL134,DRV205,2024-02-06,07:08:24,959,1.14,841.23,197.0,644.23,15,ahead
VEL732220,DRV205,2024-02-06,07:19:24,1143,1.4787907703238894,772.93,197.0,575.93,16,ahead
VEL57ed5a,DRV205,2024-02-06,07:35:24,1236,1.4454860155893816,855.08,197.0,658.08,17,ahead
VEL035,DRV206,2024-02-06,07:39:00,1514,1.65,917.58,178.0,739.58,14,ahead
VEL070796,DRV206,2024-02-06,07:48:00,1728,1.9798976890579505,872.77,178.0,694.77,15,ahead
VEL65d780,DRV206,2024-02-06,07:57:00,1822,2.412010948659601,755.39,178.0,577.39,16,ahead
VEL191,DRV207,2024-02-06,06:31:48,903,0.53,1703.77,201.0,1502.77,4,ahead
VEL5acd89,DRV207,2024-02-06,06:50:48,1000,0.9420660774074588,1061.5,201.0,860.5,5,ahead
VELdf4dd9,DRV207,2024-02-06,07:03:48,1122,0.8687000154652043,1291.59,201.0,1090.59,6,ahead
VEL122,DRV209,2024-02-06,12:48:00,1653,6.8,243.09,197.0,46.09,6,ahead
VEL8e1dc2,DRV209,2024-02-06,13:01:00,1808,7.132021821605783,253.5,197.0,56.5,7,ahead
VELb4bc2a,DRV209,2024-02-06,13:17:00,1988,7.585460744349587,262.08,197.0,65.08,8,ahead
VEL062,DRV210,2024-02-06,07:26:24,2490,1.44,1729.17,185.0,1544.17,2,ahead
VELa266b4,DRV210,2024-02-06,07:45:24,2609,2.138400343343605,1220.07,185.0,1035.07,3,ahead
VEL07b9d8,DRV210,2024-02-06,08:01:24,2810,1.9504914594769656,1440.66,185.0,1255.66,4,ahead
